work_year,job_title,job_category,salary_currency,salary,salary_in_usd,employee_residence,experience_level,employment_type,work_setting,company_location,company_size
2023,Data Architect,Data Architecture and Modeling,USD,210000,210000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Architect,Data Architecture and Modeling,USD,160000,160000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,70900,70900.0,United States,Mid-level,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,49000,49000.0,United States,Mid-level,Full-time,In-person,United States,M
2023,Data Architect,Data Architecture and Modeling,USD,193000,193000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Architect,Data Architecture and Modeling,USD,128000,128000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,168000,168000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,130000,130000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,154000,154000.0,United States,Mid-level,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,103000,103000.0,United States,Mid-level,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,93918,93918.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,51962,51962.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,180000,180000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,160000,160000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,140000,140000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,140000,140000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,275000,275000.0,Canada,Mid-level,Full-time,In-person,Canada,M
2023,Data Engineer,Data Engineering,USD,243000,243000.0,Canada,Mid-level,Full-time,In-person,Canada,M
2023,Data Scientist,Data Science and Research,USD,215000,215000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,160000,160000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,174500,174500.0,United States,Executive,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,113000,113000.0,United States,Executive,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,125000,125000.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,80000,80000.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,145000,145000.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,115000,115000.0,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,260000,260000.0,United States,Senior,Full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,160000,160000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,202000,202000.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,140000,140000.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,CAD,130000,96313.0,Canada,Mid-level,Full-time,Remote,Canada,S
2023,Machine Learning Engineer,Machine Learning and AI,USD,250000,250000.0,United States,Senior,Full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,140000,140000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,EUR,45000,48585.0,Portugal,Mid-level,Full-time,Remote,Portugal,M
2023,Data Analyst,Data Analysis,EUR,40000,43187.0,Portugal,Mid-level,Full-time,Remote,Portugal,M
2023,Data Science Manager,Data Science and Research,USD,204000,204000.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Science Manager,Data Science and Research,USD,127500,127500.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,145500,145500.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,108000,108000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,206000,206000.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,175100,175100.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,122500,122500.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,82500,82500.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Manager,Leadership and Management,USD,110400,110400.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Manager,Leadership and Management,USD,68000,68000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,190000,190000.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,160000,160000.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,95000,95000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,75000,75000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,136000,136000.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,104000,104000.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,130000,130000.0,United States,Mid-level,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,105000,105000.0,United States,Mid-level,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,154000,154000.0,United States,Mid-level,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,103000,103000.0,United States,Mid-level,Full-time,In-person,United States,M
2023,Director of Data Science,Data Science and Research,USD,217000,217000.0,United States,Mid-level,Full-time,In-person,United States,M
2023,Director of Data Science,Data Science and Research,USD,192000,192000.0,United States,Mid-level,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,170000,170000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,100000,100000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Specialist,Data Management and Strategy,USD,90000,90000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Specialist,Data Management and Strategy,USD,60000,60000.0,United States,Senior,Full-time,In-person,United States,M
2023,AI Engineer,Machine Learning and AI,USD,350000,350000.0,United States,Senior,Full-time,In-person,United States,M
2023,AI Engineer,Machine Learning and AI,USD,168000,168000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Science Manager,Data Science and Research,USD,234900,234900.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Science Manager,Data Science and Research,USD,113500,113500.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,385000,385000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,245000,245000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,255000,255000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,255000,255000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Visualization Engineer,BI and Visualization,USD,170200,170200.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Visualization Engineer,BI and Visualization,USD,83900,83900.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Science Practitioner,Data Science and Research,USD,170200,170200.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Science Practitioner,Data Science and Research,USD,83900,83900.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,202500,202500.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,177500,177500.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,308000,308000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,144000,144000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,130000,130000.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,101570,101570.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,300000,300000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,150000,150000.0,United States,Senior,Full-time,In-person,United States,M
2023,Applied Scientist,Data Science and Research,USD,222200,222200.0,United States,Senior,Full-time,In-person,United States,L
2023,Applied Scientist,Data Science and Research,USD,136000,136000.0,United States,Senior,Full-time,In-person,United States,L
2023,Data Manager,Leadership and Management,USD,145000,145000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Manager,Leadership and Management,USD,130000,130000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Modeler,Data Architecture and Modeling,USD,155000,155000.0,United States,Senior,Full-time,Remote,United States,L
2023,Data Modeler,Data Architecture and Modeling,USD,130000,130000.0,United States,Senior,Full-time,Remote,United States,L
2023,Data Scientist,Data Science and Research,USD,240000,240000.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,180000,180000.0,United States,Senior,Full-time,Remote,United States,M
2023,AI Engineer,Machine Learning and AI,USD,170200,170200.0,United States,Senior,Full-time,In-person,United States,M
2023,AI Engineer,Machine Learning and AI,USD,83900,83900.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,210000,210000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,165000,165000.0,United States,Senior,Full-time,In-person,United States,M
2023,Research Scientist,Data Science and Research,USD,300000,300000.0,United States,Senior,Full-time,In-person,United States,M
2023,Research Scientist,Data Science and Research,USD,150000,150000.0,United States,Senior,Full-time,In-person,United States,M
2023,ML Engineer,Machine Learning and AI,USD,300000,300000.0,United States,Senior,Full-time,In-person,United States,M
2023,ML Engineer,Machine Learning and AI,USD,150000,150000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,212800,212800.0,United States,Senior,Full-time,In-person,United States,L
2023,Data Scientist,Data Science and Research,USD,111600,111600.0,United States,Senior,Full-time,In-person,United States,L
2023,Data Engineer,Data Engineering,USD,213600,213600.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,103200,103200.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,230000,230000.0,Canada,Senior,Full-time,Remote,Canada,M
2023,Data Scientist,Data Science and Research,USD,153000,153000.0,Canada,Senior,Full-time,Remote,Canada,M
2023,Research Engineer,Data Science and Research,USD,308000,308000.0,United States,Senior,Full-time,In-person,United States,M
